name,latitude,longitude,date_of_occurrence
BATTERY,41.963980362,-87.64695146,2024-07-10T04:10:00.000
OTHER OFFENSE,41.802329449,-87.727728229,2024-07-10T04:23:00.000
OTHER OFFENSE,41.876790076,-87.702317506,2024-07-10T04:24:00.000
OTHER NARCOTIC VIOLATION,41.768213543,-87.673617146,2024-07-10T04:40:00.000
CRIMINAL DAMAGE,41.693176605,-87.6231207,2024-07-10T04:40:00.000
BURGLARY,41.925094686,-87.700919394,2024-07-10T04:42:00.000
ROBBERY,41.746133066,-87.641911271,2024-07-10T04:43:00.000
CRIMINAL DAMAGE,41.794295129,-87.726868733,2024-07-10T04:45:00.000
THEFT,41.906649062,-87.637525948,2024-07-10T04:51:00.000
BURGLARY,41.901422196,-87.686985067,2024-07-10T04:51:00.000
CRIMINAL DAMAGE,41.870825474,-87.716720969,2024-07-10T05:00:00.000
CRIMINAL DAMAGE,41.850740921,-87.734480505,2024-07-10T05:00:00.000
CRIMINAL DAMAGE,41.856844191,-87.662028798,2024-07-10T05:00:00.000
DECEPTIVE PRACTICE,41.870714274,-87.705817514,2024-07-10T05:00:00.000
MOTOR VEHICLE THEFT,41.782157002,-87.610186884,2024-07-10T05:15:00.000
THEFT,41.935215758,-87.644238921,2024-07-10T05:20:00.000
ASSAULT,41.862955261,-87.706135681,2024-07-10T05:23:00.000
CRIMINAL TRESPASS,41.895993005,-87.635683921,2024-07-10T05:30:00.000
CRIMINAL DAMAGE,41.750593467,-87.611274192,2024-07-10T05:30:00.000
CRIMINAL DAMAGE,41.888421661,-87.765143593,2024-07-10T05:40:00.000
THEFT,41.794168488,-87.632282306,2024-07-10T05:45:00.000
CRIMINAL DAMAGE,41.776939684,-87.66541809,2024-07-10T05:45:00.000
MOTOR VEHICLE THEFT,41.77733339,-87.63336391,2024-07-10T06:00:00.000
CRIMINAL TRESPASS,41.941034149,-87.639335535,2024-07-10T06:00:00.000
ASSAULT,41.764581624,-87.561127448,2024-07-10T06:00:00.000
CRIMINAL TRESPASS,41.716153674,-87.600642303,2024-07-10T06:00:00.000
OTHER OFFENSE,41.750593467,-87.611274192,2024-07-10T06:00:00.000
BATTERY,41.785685322,-87.616622615,2024-07-10T06:00:00.000
CRIMINAL DAMAGE,41.883937205,-87.683327432,2024-07-10T06:00:00.000
ASSAULT,41.871672507,-87.721676848,2024-07-10T06:26:00.000
CRIMINAL DAMAGE,41.817487562,-87.623054868,2024-07-10T06:30:00.000
ROBBERY,41.866862652,-87.665184141,2024-07-10T06:30:00.000
BURGLARY,41.72806588,-87.64947583,2024-07-10T06:30:00.000
CRIMINAL DAMAGE,41.72034172,-87.569902685,2024-07-10T06:30:00.000
BATTERY,41.756617188,-87.562688944,2024-07-10T06:30:00.000
PUBLIC PEACE VIOLATION,41.873699424,-87.704705156,2024-07-10T06:30:00.000
THEFT,41.893048907,-87.684928232,2024-07-10T06:40:00.000
ROBBERY,41.776280532,-87.608295176,2024-07-10T06:50:00.000
WEAPONS VIOLATION,41.767414241,-87.589487591,2024-07-10T06:57:00.000
THEFT,41.960786083,-87.780697148,2024-07-10T07:00:00.000
THEFT,41.741352485,-87.603745266,2024-07-10T07:00:00.000
DECEPTIVE PRACTICE,41.880178769,-87.63672258,2024-07-10T07:00:00.000
DECEPTIVE PRACTICE,41.919764211,-87.716848971,2024-07-10T07:22:00.000
BATTERY,41.767449408,-87.57388984,2024-07-10T07:23:00.000
THEFT,41.869611666,-87.719636786,2024-07-10T07:23:00.000
NARCOTICS,41.873787439,-87.697265365,2024-07-10T07:31:00.000
OTHER OFFENSE,42.013831423,-87.670779489,2024-07-10T07:50:00.000
BURGLARY,41.921347675,-87.759751425,2024-07-10T07:50:00.000
BATTERY,41.909588772,-87.748894125,2024-07-10T07:50:00.000
BURGLARY,41.789751606,-87.665688473,2024-07-10T07:56:00.000
THEFT,41.968234567,-87.728571616,2024-07-10T07:56:00.000
BATTERY,41.823815814,-87.675104908,2024-07-10T07:59:00.000
CRIMINAL TRESPASS,41.784422688,-87.629004192,2024-07-10T07:59:00.000
THEFT,41.982462111,-87.656584197,2024-07-10T08:00:00.000
THEFT,41.901105738,-87.697148595,2024-07-10T08:00:00.000
THEFT,41.881951231,-87.633060512,2024-07-10T08:00:00.000
BATTERY,41.735335992,-87.663053811,2024-07-10T08:13:00.000
CRIMINAL DAMAGE,41.923857611,-87.667525821,2024-07-10T08:15:00.000
BATTERY,41.964332431,-87.66100088,2024-07-10T08:30:00.000
DECEPTIVE PRACTICE,41.889602962,-87.629598125,2024-07-10T08:30:00.000
THEFT,41.903304304,-87.670064675,2024-07-10T08:30:00.000
ASSAULT,41.883883801,-87.752749344,2024-07-10T08:34:00.000
WEAPONS VIOLATION,41.871791207,-87.643808083,2024-07-10T08:38:00.000
BATTERY,41.845159738,-87.725203169,2024-07-10T08:40:00.000
ASSAULT,41.923840554,-87.805172955,2024-07-10T08:45:00.000
THEFT,41.881666323,-87.627760999,2024-07-10T08:45:00.000
BATTERY,41.855716085,-87.726083251,2024-07-10T08:46:00.000
DECEPTIVE PRACTICE,41.896913961,-87.669759825,2024-07-10T08:53:00.000
ASSAULT,41.877391241,-87.700354449,2024-07-10T09:00:00.000
DECEPTIVE PRACTICE,41.904470504,-87.759726182,2024-07-10T09:00:00.000
OTHER OFFENSE,41.759637932,-87.610282164,2024-07-10T09:00:00.000
THEFT,41.925522178,-87.644530656,2024-07-10T09:00:00.000
DECEPTIVE PRACTICE,41.747024577,-87.641846738,2024-07-10T09:00:00.000
THEFT,41.73004972,-87.553353191,2024-07-10T09:00:00.000
DECEPTIVE PRACTICE,41.900424796,-87.642467932,2024-07-10T09:00:00.000
ROBBERY,41.882753361,-87.709860383,2024-07-10T09:00:00.000
DECEPTIVE PRACTICE,41.738846329,-87.702874657,2024-07-10T09:00:00.000
DECEPTIVE PRACTICE,41.857417366,-87.627187001,2024-07-10T09:00:00.000
BATTERY,41.972364558,-87.656304974,2024-07-10T09:04:00.000
DECEPTIVE PRACTICE,41.919354399,-87.758461208,2024-07-10T09:05:00.000
OTHER OFFENSE,42.02155981,-87.674250673,2024-07-10T09:21:00.000
CRIMINAL DAMAGE,41.763033787,-87.60915908,2024-07-10T09:24:00.000
CRIMINAL DAMAGE,41.777159455,-87.702352906,2024-07-10T09:26:00.000
THEFT,41.678237739,-87.68073427,2024-07-10T09:30:00.000
THEFT,41.886817001,-87.629059469,2024-07-10T09:30:00.000
BURGLARY,41.884473752,-87.743581497,2024-07-10T09:30:00.000
THEFT,41.693107995,-87.655847332,2024-07-10T09:30:00.000
DECEPTIVE PRACTICE,41.795134378,-87.648645978,2024-07-10T09:45:00.000
THEFT,41.975837637,-87.659853835,2024-07-10T09:45:00.000
THEFT,41.951582112,-87.652032644,2024-07-10T09:45:00.000
BATTERY,41.751305337,-87.603628907,2024-07-10T09:46:00.000
DECEPTIVE PRACTICE,41.933761723,-87.76510152,2024-07-10T09:50:00.000
BATTERY,41.748892534,-87.589419276,2024-07-10T09:55:00.000
DECEPTIVE PRACTICE,41.766246905,-87.624932618,2024-07-10T09:59:00.000
THEFT,41.778680236,-87.645990652,2024-07-10T10:00:00.000
BATTERY,41.901616648,-87.728730461,2024-07-10T10:00:00.000
DECEPTIVE PRACTICE,41.809684605,-87.673507262,2024-07-10T10:00:00.000
THEFT,41.847491871,-87.72097867,2024-07-10T10:00:00.000
THEFT,41.740442663,-87.568495789,2024-07-10T10:00:00.000
BATTERY,41.829703012,-87.646637592,2024-07-10T10:00:00.000
OTHER OFFENSE,41.774388448,-87.637377263,2024-07-10T10:00:00.000
MOTOR VEHICLE THEFT,41.876727916,-87.642862748,2024-07-10T10:00:00.000
THEFT,41.90626246,-87.727654348,2024-07-10T10:00:00.000
THEFT,41.828312991,-87.626497936,2024-07-10T10:00:00.000
CRIMINAL DAMAGE,41.745889451,-87.663325153,2024-07-10T10:04:00.000
THEFT,41.892483509,-87.627215916,2024-07-10T10:05:00.000
BATTERY,41.834690813,-87.613705645,2024-07-10T10:08:00.000
ROBBERY,41.751100969,-87.58004141,2024-07-10T10:15:00.000
OTHER OFFENSE,41.751447978,-87.644060414,2024-07-10T10:27:00.000
DECEPTIVE PRACTICE,41.910497067,-87.676772114,2024-07-10T10:30:00.000
THEFT,41.910497067,-87.676772114,2024-07-10T10:30:00.000
BURGLARY,41.997256691,-87.664182418,2024-07-10T10:30:00.000
BATTERY,41.9462595,-87.73655018,2024-07-10T10:30:00.000
BATTERY,41.723083297,-87.609336778,2024-07-10T10:34:00.000
CRIMINAL DAMAGE,41.859987622,-87.723770525,2024-07-10T10:36:00.000
THEFT,41.868541914,-87.639235361,2024-07-10T10:42:00.000
THEFT,41.979045669,-87.773257296,2024-07-10T10:45:00.000
ROBBERY,41.931628291,-87.677371311,2024-07-10T10:45:00.000
OTHER OFFENSE,41.882135437,-87.65320789,2024-07-10T10:46:00.000
WEAPONS VIOLATION,41.766016306,-87.672349373,2024-07-10T10:52:00.000
OTHER OFFENSE,41.857868846,-87.624744613,2024-07-10T10:53:00.000
BATTERY,41.794347692,-87.623479103,2024-07-10T10:56:00.000
THEFT,41.960211239,-87.708216117,2024-07-10T10:59:00.000
BATTERY,41.720099902,-87.643179411,2024-07-10T11:00:00.000
THEFT,41.724940074,-87.593648277,2024-07-10T11:00:00.000
BATTERY,42.004790901,-87.670575279,2024-07-10T11:00:00.000
THEFT,41.879307345,-87.76059021,2024-07-10T11:00:00.000
DECEPTIVE PRACTICE,41.997191375,-87.735382937,2024-07-10T11:00:00.000
BATTERY,41.883208624,-87.686489297,2024-07-10T11:00:00.000
DECEPTIVE PRACTICE,41.775720476,-87.739761577,2024-07-10T11:00:00.000
THEFT,41.930946496,-87.788962647,2024-07-10T11:00:00.000
THEFT,41.885901992,-87.632455489,2024-07-10T11:00:00.000
BATTERY,41.917616595,-87.708929599,2024-07-10T11:00:00.000
ASSAULT,41.9462595,-87.73655018,2024-07-10T11:11:00.000
BATTERY,41.918572839,-87.690262191,2024-07-10T11:13:00.000
STALKING,41.885874461,-87.625283558,2024-07-10T11:15:00.000
THEFT,41.86821682,-87.6304532,2024-07-10T11:16:00.000
NARCOTICS,41.896235726,-87.713898142,2024-07-10T11:20:00.000
THEFT,41.938823253,-87.656501837,2024-07-10T11:30:00.000
DECEPTIVE PRACTICE,41.79290166,-87.751396529,2024-07-10T11:30:00.000
THEFT,41.88741592,-87.664988379,2024-07-10T11:30:00.000
THEFT,41.760202803,-87.585770028,2024-07-10T11:30:00.000
NARCOTICS,41.884347653,-87.753307013,2024-07-10T11:30:00.000
WEAPONS VIOLATION,41.804112956,-87.658262587,2024-07-10T11:30:00.000
THEFT,41.981015746,-87.842123304,2024-07-10T11:30:00.000
THEFT,41.79243188,-87.615920392,2024-07-10T11:32:00.000
THEFT,41.877720707,-87.626074914,2024-07-10T11:40:00.000
SEX OFFENSE,41.876587174,-87.628727499,2024-07-10T11:40:00.000
DECEPTIVE PRACTICE,41.992606104,-87.799454843,2024-07-10T11:42:00.000
DECEPTIVE PRACTICE,41.91670206,-87.673949201,2024-07-10T11:45:00.000
THEFT,41.883500187,-87.627876698,2024-07-10T11:49:00.000
NARCOTICS,41.896125943,-87.71389553,2024-07-10T11:50:00.000
BATTERY,41.748513988,-87.664906615,2024-07-10T11:50:00.000
BATTERY,41.770527154,-87.653405695,2024-07-10T11:57:00.000
OTHER OFFENSE,41.651431329,-87.527258234,2024-07-10T12:00:00.000
THEFT,41.801921744,-87.602878856,2024-07-10T12:00:00.000
CRIMINAL DAMAGE,41.904170976,-87.666187542,2024-07-10T12:00:00.000
DECEPTIVE PRACTICE,41.981959675,-87.765923681,2024-07-10T12:00:00.000
THEFT,41.964181421,-87.670900724,2024-07-10T12:00:00.000
OTHER OFFENSE,41.828312991,-87.626497936,2024-07-10T12:00:00.000
DECEPTIVE PRACTICE,41.932084664,-87.644706283,2024-07-10T12:00:00.000
DECEPTIVE PRACTICE,41.91509419,-87.760975786,2024-07-10T12:00:00.000
DECEPTIVE PRACTICE,41.765178487,-87.646021149,2024-07-10T12:00:00.000
THEFT,41.890872061,-87.627567881,2024-07-10T12:00:00.000
DECEPTIVE PRACTICE,41.857729001,-87.635971485,2024-07-10T12:00:00.000
DECEPTIVE PRACTICE,41.881668013,-87.654446699,2024-07-10T12:00:00.000
THEFT,41.786845746,-87.627191958,2024-07-10T12:00:00.000
ROBBERY,41.68595444,-87.603123081,2024-07-10T12:00:00.000
THEFT,41.720999267,-87.640770513,2024-07-10T12:00:00.000
DECEPTIVE PRACTICE,41.679046605,-87.633503893,2024-07-10T12:00:00.000
OTHER OFFENSE,41.93991842,-87.653288878,2024-07-10T12:00:00.000
THEFT,41.933349012,-87.797997795,2024-07-10T12:00:00.000
THEFT,41.881668013,-87.654446699,2024-07-10T12:00:00.000
BATTERY,41.815698011,-87.62300861,2024-07-10T12:08:00.000
THEFT,41.774220768,-87.615478149,2024-07-10T12:10:00.000
ASSAULT,41.994988649,-87.887712704,2024-07-10T12:15:00.000
ASSAULT,41.79051708,-87.619117338,2024-07-10T12:18:00.000
DECEPTIVE PRACTICE,41.752329399,-87.60890194,2024-07-10T12:20:00.000
THEFT,41.93872052,-87.755203594,2024-07-10T12:25:00.000
THEFT,41.897596464,-87.764195421,2024-07-10T12:29:00.000
PUBLIC PEACE VIOLATION,41.876607964,-87.627644063,2024-07-10T12:30:00.000
ASSAULT,41.76613698,-87.570063796,2024-07-10T12:30:00.000
THEFT,41.893911444,-87.64043357,2024-07-10T12:30:00.000
SEX OFFENSE,41.790000784,-87.77684207,2024-07-10T12:30:00.000
CRIMINAL TRESPASS,41.816083396,-87.618334445,2024-07-10T12:30:00.000
MOTOR VEHICLE THEFT,41.909097913,-87.789174031,2024-07-10T12:30:00.000
CRIMINAL TRESPASS,41.906127944,-87.666244313,2024-07-10T12:33:00.000
MOTOR VEHICLE THEFT,41.852135744,-87.721602409,2024-07-10T12:40:00.000
CRIMINAL DAMAGE,41.677830552,-87.620503762,2024-07-10T12:40:00.000
BATTERY,41.765519638,-87.722433233,2024-07-10T12:40:00.000
MOTOR VEHICLE THEFT,41.695982095,-87.596653142,2024-07-10T12:42:00.000
NARCOTICS,41.877589896,-87.635193793,2024-07-10T12:43:00.000
THEFT,41.946648722,-87.702084879,2024-07-10T12:44:00.000
THEFT,41.88030381,-87.636978269,2024-07-10T12:45:00.000
DECEPTIVE PRACTICE,41.885901992,-87.632455489,2024-07-10T12:47:00.000
ASSAULT,41.990409975,-87.704977986,2024-07-10T12:55:00.000
ASSAULT,41.998120345,-87.703327582,2024-07-10T12:56:00.000
OTHER OFFENSE,41.706104032,-87.634580193,2024-07-10T13:00:00.000
CRIMINAL DAMAGE,41.706104032,-87.634580193,2024-07-10T13:00:00.000
BATTERY,41.799492391,-87.593341663,2024-07-10T13:00:00.000
THEFT,41.704956038,-87.610045551,2024-07-10T13:00:00.000
ASSAULT,41.892837215,-87.710136954,2024-07-10T13:00:00.000
BATTERY,41.930380649,-87.709554828,2024-07-10T13:00:00.000
THEFT,41.970642017,-87.646280548,2024-07-10T13:00:00.000
THEFT,41.944901358,-87.772527007,2024-07-10T13:00:00.000
ASSAULT,41.880212009,-87.767041363,2024-07-10T13:00:00.000
DECEPTIVE PRACTICE,41.778868505,-87.673896581,2024-07-10T13:00:00.000
ASSAULT,41.918711651,-87.76551063,2024-07-10T13:04:00.000
THEFT,41.895586858,-87.634781117,2024-07-10T13:06:00.000
THEFT,41.882755842,-87.630903466,2024-07-10T13:07:00.000
OTHER OFFENSE,41.784792415,-87.795341388,2024-07-10T13:08:00.000
NARCOTICS,41.885598715,-87.651364336,2024-07-10T13:11:00.000
OTHER OFFENSE,41.76790158,-87.642029481,2024-07-10T13:12:00.000
OTHER OFFENSE,41.937934974,-87.743199439,2024-07-10T13:14:00.000
OTHER OFFENSE,41.757342651,-87.553074108,2024-07-10T13:14:00.000
CRIMINAL TRESPASS,41.866988841,-87.657205006,2024-07-10T13:16:00.000
ROBBERY,41.896307768,-87.690555393,2024-07-10T13:20:00.000
BATTERY,41.90950992,-87.75500067,2024-07-10T13:20:00.000
BATTERY,41.991141887,-87.660299473,2024-07-10T13:25:00.000
ASSAULT,41.905479754,-87.746029496,2024-07-10T13:25:00.000
ROBBERY,41.902032816,-87.692621172,2024-07-10T13:30:00.000
ROBBERY,41.894902877,-87.68278652,2024-07-10T13:30:00.000
THEFT,41.937138214,-87.810377834,2024-07-10T13:36:00.000
CRIMINAL DAMAGE,41.784422688,-87.629004192,2024-07-10T13:38:00.000
CRIMINAL DAMAGE,41.833776447,-87.644961152,2024-07-10T13:40:00.000
PUBLIC PEACE VIOLATION,41.976290414,-87.905227221,2024-07-10T13:43:00.000
DECEPTIVE PRACTICE,41.901133376,-87.629904979,2024-07-10T13:45:00.000
ROBBERY,41.898435533,-87.690240204,2024-07-10T13:45:00.000
OTHER OFFENSE,41.757311614,-87.642989778,2024-07-10T13:46:00.000
DECEPTIVE PRACTICE,41.747414348,-87.563737131,2024-07-10T13:47:00.000
BATTERY,41.984973944,-87.692606773,2024-07-10T13:54:00.000
THEFT,41.882005088,-87.695039304,2024-07-10T14:00:00.000
OTHER OFFENSE,41.844578604,-87.701929468,2024-07-10T14:00:00.000
OTHER OFFENSE,41.852475299,-87.732904358,2024-07-10T14:00:00.000
THEFT,41.763137138,-87.576235238,2024-07-10T14:00:00.000
ASSAULT,41.843016958,-87.61722727,2024-07-10T14:00:00.000
BATTERY,41.895996468,-87.625487641,2024-07-10T14:01:00.000
CRIMINAL DAMAGE,41.786421019,-87.692853241,2024-07-10T14:10:00.000
ASSAULT,41.75332209,-87.710839684,2024-07-10T14:15:00.000
NARCOTICS,41.894945698,-87.754893341,2024-07-10T14:19:00.000
OTHER OFFENSE,41.758753095,-87.58734821,2024-07-10T14:24:00.000
ASSAULT,41.755797128,-87.634426259,2024-07-10T14:25:00.000
MOTOR VEHICLE THEFT,41.952937993,-87.652073349,2024-07-10T14:25:00.000
WEAPONS VIOLATION,41.730455076,-87.598615062,2024-07-10T14:30:00.000
ASSAULT,41.763033787,-87.60915908,2024-07-10T14:30:00.000
THEFT,41.806979867,-87.601651338,2024-07-10T14:30:00.000
THEFT,41.890221601,-87.636995432,2024-07-10T14:30:00.000
MOTOR VEHICLE THEFT,41.833732534,-87.641306863,2024-07-10T14:30:00.000
BATTERY,41.730588025,-87.575562461,2024-07-10T14:30:00.000
CRIMINAL TRESPASS,41.765253769,-87.615255549,2024-07-10T14:31:00.000
THEFT,41.885718307,-87.639262472,2024-07-10T14:33:00.000
THEFT,41.990615196,-87.683188577,2024-07-10T14:33:00.000
THEFT,41.678237739,-87.68073427,2024-07-10T14:35:00.000
THEFT,41.678237739,-87.68073427,2024-07-10T14:38:00.000
CRIMINAL TRESPASS,41.788987036,-87.74147999,2024-07-10T14:39:00.000
OTHER OFFENSE,41.883085374,-87.769858328,2024-07-10T14:39:00.000
NARCOTICS,41.718897411,-87.662092824,2024-07-10T14:43:00.000
ASSAULT,41.945590701,-87.790337836,2024-07-10T14:45:00.000
DECEPTIVE PRACTICE,41.880368223,-87.725658953,2024-07-10T14:45:00.000
THEFT,41.895447368,-87.717839515,2024-07-10T14:45:00.000
WEAPONS VIOLATION,41.787028931,-87.71159542,2024-07-10T14:47:00.000
THEFT,41.712748994,-87.689226699,2024-07-10T14:48:00.000
BATTERY,41.793978441,-87.668637019,2024-07-10T14:49:00.000
BATTERY,41.740472249,-87.649824214,2024-07-10T14:50:00.000
OTHER OFFENSE,41.884374921,-87.751103361,2024-07-10T14:53:00.000
OTHER OFFENSE,41.872709056,-87.624187857,2024-07-10T14:54:00.000
ASSAULT,41.785994409,-87.68626473,2024-07-10T14:55:00.000
OTHER OFFENSE,41.743016002,-87.619548724,2024-07-10T15:00:00.000
DECEPTIVE PRACTICE,41.822506147,-87.710419512,2024-07-10T15:00:00.000
BATTERY,41.909860541,-87.638552799,2024-07-10T15:00:00.000
CRIMINAL DAMAGE,41.786328884,-87.643752922,2024-07-10T15:00:00.000
DECEPTIVE PRACTICE,41.915762217,-87.656275267,2024-07-10T15:00:00.000
THEFT,41.928620632,-87.642285052,2024-07-10T15:00:00.000
BATTERY,41.999917629,-87.682637698,2024-07-10T15:00:00.000
BATTERY,41.968301175,-87.722492646,2024-07-10T15:00:00.000
BATTERY,41.863964009,-87.716566631,2024-07-10T15:00:00.000
THEFT,41.915762217,-87.656275267,2024-07-10T15:00:00.000
OTHER OFFENSE,41.970986785,-87.70854469,2024-07-10T15:00:00.000
CRIMINAL DAMAGE,41.883963076,-87.641260844,2024-07-10T15:00:00.000
ASSAULT,41.751454694,-87.65255156,2024-07-10T15:00:00.000
THEFT,41.864822916,-87.656618405,2024-07-10T15:00:00.000
BATTERY,41.881852284,-87.724513856,2024-07-10T15:00:00.000
THEFT,41.941874651,-87.705245234,2024-07-10T15:04:00.000
OTHER OFFENSE,41.951835437,-87.804802211,2024-07-10T15:05:00.000
ASSAULT,41.75050733,-87.652917046,2024-07-10T15:05:00.000
NARCOTICS,41.865615993,-87.72271848,2024-07-10T15:16:00.000
THEFT,41.990615196,-87.683188577,2024-07-10T15:20:00.000
THEFT,41.758382087,-87.561509647,2024-07-10T15:20:00.000
DECEPTIVE PRACTICE,41.910003391,-87.771484281,2024-07-10T15:25:00.000
CRIMINAL DAMAGE,41.789548647,-87.653542083,2024-07-10T15:26:00.000
ROBBERY,41.750229101,-87.673438518,2024-07-10T15:30:00.000
MOTOR VEHICLE THEFT,41.744999549,-87.621223361,2024-07-10T15:30:00.000
THEFT,41.979495342,-87.694857344,2024-07-10T15:30:00.000
CRIMINAL DAMAGE,41.810759768,-87.707734545,2024-07-10T15:30:00.000
THEFT,41.984845535,-87.669049797,2024-07-10T15:30:00.000
BATTERY,41.903077492,-87.683673325,2024-07-10T15:30:00.000
WEAPONS VIOLATION,41.786873855,-87.655550394,2024-07-10T15:33:00.000
WEAPONS VIOLATION,41.786873855,-87.655550394,2024-07-10T15:33:00.000
NARCOTICS,41.890915417,-87.712517189,2024-07-10T15:34:00.000
THEFT,41.903304304,-87.670064675,2024-07-10T15:44:00.000
THEFT,41.903304304,-87.670064675,2024-07-10T15:44:00.000
THEFT,41.839006285,-87.694222743,2024-07-10T15:45:00.000
ASSAULT,42.001096498,-87.817425937,2024-07-10T15:45:00.000
ASSAULT,41.867081407,-87.619003708,2024-07-10T15:48:00.000
BATTERY,41.779232785,-87.685346466,2024-07-10T15:49:00.000
THEFT,41.846288678,-87.642408406,2024-07-10T15:50:00.000
NARCOTICS,41.904453691,-87.727594301,2024-07-10T15:50:00.000
ASSAULT,42.001027383,-87.817923166,2024-07-10T15:53:00.000
CRIMINAL DAMAGE,41.92149025,-87.703685116,2024-07-10T15:54:00.000
CRIMINAL DAMAGE,41.851715746,-87.709336028,2024-07-10T15:55:00.000
CRIMINAL DAMAGE,41.734215139,-87.58928824,2024-07-10T15:56:00.000
THEFT,41.866908256,-87.662180514,2024-07-10T16:00:00.000
THEFT,41.751452878,-87.624567581,2024-07-10T16:00:00.000
ASSAULT,41.874497206,-87.717218085,2024-07-10T16:00:00.000
DECEPTIVE PRACTICE,41.858680941,-87.628725874,2024-07-10T16:00:00.000
DECEPTIVE PRACTICE,41.852450569,-87.723522758,2024-07-10T16:00:00.000
MOTOR VEHICLE THEFT,41.895022235,-87.675318209,2024-07-10T16:00:00.000
CRIMINAL DAMAGE,41.846540809,-87.688602128,2024-07-10T16:00:00.000
THEFT,41.975368669,-87.745851197,2024-07-10T16:00:00.000
DECEPTIVE PRACTICE,41.695908161,-87.595822806,2024-07-10T16:00:00.000
BURGLARY,41.740538317,-87.646177708,2024-07-10T16:00:00.000
THEFT,41.740554782,-87.646177533,2024-07-10T16:00:00.000
OTHER OFFENSE,41.781620548,-87.708674162,2024-07-10T16:00:00.000
THEFT,41.79937571,-87.767379539,2024-07-10T16:00:00.000
BATTERY,41.757811671,-87.591991804,2024-07-10T16:00:00.000
ASSAULT,41.7621977,-87.662657035,2024-07-10T16:10:00.000
CRIMINAL DAMAGE,41.96024748,-87.711351981,2024-07-10T16:11:00.000
BATTERY,41.925398449,-87.652311296,2024-07-10T16:12:00.000
OTHER OFFENSE,41.903077492,-87.683673325,2024-07-10T16:12:00.000
THEFT,41.885741693,-87.630474139,2024-07-10T16:15:00.000
THEFT,41.937227668,-87.644305471,2024-07-10T16:15:00.000
CRIMINAL DAMAGE,41.706713942,-87.660912163,2024-07-10T16:19:00.000
ASSAULT,41.845382483,-87.617663323,2024-07-10T16:20:00.000
BATTERY,41.791654615,-87.673021136,2024-07-10T16:24:00.000
ASSAULT,41.751717281,-87.567002336,2024-07-10T16:25:00.000
MOTOR VEHICLE THEFT,41.889822289,-87.671089271,2024-07-10T16:25:00.000
CRIMINAL DAMAGE,41.783933495,-87.612957199,2024-07-10T16:26:00.000
THEFT,41.84097894,-87.649353839,2024-07-10T16:30:00.000
ROBBERY,41.736317847,-87.623649504,2024-07-10T16:30:00.000
BATTERY,41.736159149,-87.579344039,2024-07-10T16:30:00.000
ASSAULT,41.763619563,-87.69055823,2024-07-10T16:30:00.000
THEFT,41.882470918,-87.627847625,2024-07-10T16:30:00.000
ROBBERY,41.729069527,-87.585478997,2024-07-10T16:30:00.000
ASSAULT,41.940037609,-87.722321403,2024-07-10T16:30:00.000
BATTERY,41.728633083,-87.597364608,2024-07-10T16:33:00.000
SEX OFFENSE,41.902614327,-87.637408128,2024-07-10T16:35:00.000
INTERFERENCE WITH PUBLIC OFFICER,41.878638996,-87.627691486,2024-07-10T16:35:00.000
ASSAULT,41.794344947,-87.615968735,2024-07-10T16:45:00.000
THEFT,41.852829615,-87.633569125,2024-07-10T16:50:00.000
BATTERY,41.700311031,-87.530452722,2024-07-10T16:50:00.000
ASSAULT,41.714425542,-87.562178614,2024-07-10T16:50:00.000
